Branch Index, From/To, To/From, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0
(195, 121, 122), 0.0,0.0,0.0,0.0,0.0,0.0 
(195, 122, 121), 0.0,0.0,0.0,0.0,0.0,0.0 
(196, 121, 122), 0.0,0.0,0.0,0.0,0.0,0.0 
(196, 122, 121), 0.0,0.0,0.0,0.0,0.0,0.0 
(197, 121, 122), 0.0,0.0,0.0,0.0,0.0,0.0 
(197, 122, 121), 0.0,0.0,0.0,0.0,0.0,0.0 
(198, 123, 124), 0.0,0.0,0.0,0.0,0.0,0.0 
(198, 124, 123), 0.0,0.0,0.0,0.0,0.0,0.0 
(199, 125, 126), 0.0,0.0,0.0,0.0,0.0,0.0 
(199, 126, 125), 0.0,0.0,0.0,0.0,0.0,0.0 
(200, 127, 128), 0.0,0.0,0.0,0.0,0.0,0.0 
(200, 128, 127), 0.0,0.0,0.0,0.0,0.0,0.0 
(201, 129, 130), 0.0,0.0,0.0,0.0,0.0,0.0 
(201, 130, 129), 0.0,0.0,0.0,0.0,0.0,0.0 
(202, 131, 132), 0.0,0.0,0.0,0.0,0.0,0.0 
(202, 132, 131), 0.0,0.0,0.0,-0.0,0.0,0.0 
(203, 135, 151), 0.0,0.0,0.0,0.0,0.0,0.0 
(203, 151, 135), 0.0,0.0,0.0,0.0,0.0,0.0 
(204, 136, 142), 0.0,0.0,0.0,0.0,0.0,-146.0 
(204, 142, 136), 0.0,0.0,0.0,0.0,0.0,146.0 
(205, 136, 149), 0.0,0.0,0.0,0.0,0.0,0.0 
(205, 149, 136), 0.0,0.0,0.0,0.0,0.0,0.0 
(206, 138, 141), 0.0,0.0,0.0,0.0,0.0,0.0 
(206, 141, 138), 0.0,0.0,0.0,0.0,0.0,0.0 
(207, 138, 146), 0.0,0.0,0.0,0.0,0.0,0.0 
(207, 146, 138), 0.0,-0.0,-0.0,-0.0,0.0,0.0 
(208, 140, 142), 0.0,0.0,0.0,0.0,0.0,-82.0 
(208, 142, 140), 0.0,0.0,0.0,0.0,0.0,82.0 
(209, 140, 142), 0.0,0.0,0.0,0.0,0.0,-81.0 
(209, 142, 140), 0.0,0.0,0.0,0.0,0.0,82.0 
(210, 141, 144), 0.0,0.0,71.0,914.0,422.0,-46.0 
(210, 144, 141), 0.0,0.0,-71.0,-914.0,-422.0,46.0 
(211, 141, 144), 0.0,0.0,74.0,921.0,428.0,-45.0 
(211, 144, 141), 0.0,0.0,-74.0,-921.0,-428.0,45.0 
(212, 141, 146), 0.0,0.0,-349.0,-1763.0,-3124.0,-3124.0 
(212, 146, 141), 0.0,0.0,349.0,1763.0,3124.0,3124.0 
(213, 141, 150), 0.0,0.0,0.0,1230.0,1230.0,1230.0 
(213, 150, 141), 0.0,0.0,0.0,-1230.0,-1230.0,-1230.0 
(214, 141, 152), 0.0,0.0,0.0,0.0,0.0,0.0 
(214, 152, 141), 0.0,0.0,0.0,0.0,0.0,0.0 
(215, 141, 152), 0.0,0.0,0.0,0.0,0.0,0.0 
(215, 152, 141), 0.0,0.0,0.0,0.0,0.0,0.0 
(216, 142, 145), 0.0,0.0,0.0,0.0,-0.0,-309.0 
(216, 145, 142), 0.0,0.0,0.0,0.0,0.0,309.0 
(217, 142, 153), 0.0,0.0,0.0,0.0,0.0,0.0 
(217, 153, 142), 0.0,0.0,0.0,0.0,0.0,0.0 
(218, 144, 150), 0.0,0.0,0.0,0.0,0.0,0.0 
(218, 150, 144), 0.0,0.0,0.0,0.0,0.0,0.0 
(219, 144, 150), 0.0,0.0,0.0,0.0,0.0,0.0 
(219, 150, 144), 0.0,0.0,0.0,0.0,0.0,0.0 
(220, 149, 153), 0.0,0.0,0.0,0.0,0.0,0.0 
(220, 153, 149), 0.0,0.0,0.0,0.0,0.0,0.0 
(221, 149, 153), 0.0,0.0,0.0,0.0,0.0,0.0 
(221, 153, 149), 0.0,0.0,0.0,0.0,0.0,0.0 
(222, 150, 151), 0.0,0.0,0.0,0.0,0.0,0.0 
(222, 151, 150), 0.0,0.0,0.0,0.0,0.0,0.0 
(223, 152, 174), 0.0,0.0,0.0,0.0,0.0,0.0 
(223, 174, 152), 0.0,0.0,0.0,0.0,0.0,0.0 
(224, 152, 176), 0.0,0.0,0.0,0.0,0.0,0.0 
(224, 176, 152), 0.0,0.0,0.0,0.0,0.0,0.0 
(225, 152, 178), 0.0,0.0,0.0,0.0,0.0,0.0 
(225, 178, 152), 0.0,0.0,0.0,0.0,0.0,0.0 
(226, 154, 155), 0.0,0.0,0.0,0.0,0.0,0.0 
(226, 155, 154), 0.0,0.0,0.0,0.0,0.0,0.0 
(227, 154, 157), 0.0,0.0,0.0,0.0,0.0,0.0 
(227, 157, 154), 0.0,0.0,0.0,0.0,0.0,0.0 
(228, 154, 157), 0.0,0.0,0.0,0.0,0.0,0.0 
(228, 157, 154), 0.0,0.0,0.0,0.0,0.0,0.0 
(229, 154, 159), 0.0,0.0,0.0,0.0,0.0,0.0 
(229, 159, 154), 0.0,0.0,0.0,0.0,0.0,0.0 
(230, 154, 159), 0.0,0.0,0.0,0.0,0.0,0.0 
(230, 159, 154), 0.0,0.0,0.0,0.0,0.0,0.0 
(231, 154, 159), 0.0,0.0,0.0,0.0,0.0,0.0 
(231, 159, 154), 0.0,0.0,0.0,0.0,0.0,0.0 
(232, 154, 159), 0.0,0.0,0.0,0.0,0.0,0.0 
(232, 159, 154), 0.0,0.0,0.0,0.0,0.0,0.0 
(233, 154, 164), 0.0,0.0,0.0,0.0,0.0,0.0 
(233, 164, 154), 0.0,0.0,0.0,0.0,0.0,0.0 
(234, 154, 166), 0.0,0.0,0.0,0.0,0.0,0.0 
(234, 166, 154), 0.0,0.0,0.0,0.0,0.0,0.0 
(235, 154, 166), 0.0,0.0,0.0,0.0,0.0,0.0 
(235, 166, 154), 0.0,0.0,0.0,0.0,0.0,0.0 
(236, 155, 166), 0.0,0.0,0.0,0.0,0.0,0.0 
(236, 166, 155), 0.0,0.0,0.0,0.0,0.0,0.0 
(237, 156, 160), 0.0,-0.0,0.0,0.0,0.0,0.0 
(237, 160, 156), 0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
(238, 156, 160), 0.0,0.0,-0.0,-0.0,-0.0,0.0 
(238, 160, 156), 0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
(239, 157, 159), 0.0,-0.0,0.0,0.0,0.0,0.0 
(239, 159, 157), 0.0,0.0,0.0,0.0,0.0,0.0 
(240, 157, 163), 0.0,0.0,0.0,0.0,0.0,0.0 
(240, 163, 157), 0.0,0.0,0.0,0.0,0.0,0.0 
(241, 157, 164), 0.0,0.0,-0.0,-0.0,0.0,0.0 
(241, 164, 157), 0.0,0.0,0.0,0.0,0.0,0.0 
(242, 157, 165), 0.0,0.0,0.0,0.0,0.0,0.0 
(242, 165, 157), 0.0,0.0,0.0,0.0,0.0,0.0 
(243, 157, 165), 0.0,0.0,0.0,0.0,0.0,0.0 
(243, 165, 157), 0.0,0.0,0.0,0.0,0.0,0.0 
(244, 159, 165), 0.0,0.0,0.0,0.0,0.0,0.0 
(244, 165, 159), 0.0,0.0,0.0,0.0,0.0,0.0 
(245, 159, 165), 0.0,0.0,0.0,0.0,0.0,0.0 
(245, 165, 159), 0.0,0.0,0.0,0.0,0.0,0.0 
(246, 167, 168), 0.0,0.0,0.0,0.0,0.0,0.0 
(246, 168, 167), 0.0,0.0,0.0,0.0,0.0,0.0 
(247, 169, 170), 0.0,0.0,0.0,0.0,0.0,0.0 
(247, 170, 169), 0.0,0.0,0.0,0.0,0.0,0.0 
(248, 171, 172), 0.0,0.0,0.0,0.0,0.0,0.0 
(248, 172, 171), 0.0,0.0,0.0,0.0,0.0,0.0 
(249, 173, 174), 0.0,0.0,0.0,0.0,0.0,0.0 
(249, 174, 173), 0.0,0.0,0.0,0.0,0.0,0.0 
(250, 175, 176), 0.0,0.0,0.0,0.0,0.0,0.0 
(250, 176, 175), 0.0,0.0,0.0,0.0,0.0,0.0 
(251, 177, 178), 0.0,0.0,0.0,0.0,0.0,0.0 
(251, 178, 177), 0.0,0.0,0.0,0.0,0.0,0.0 
(252, 1, 2), 0.0,0.0,0.0,0.0,0.0,0.0 
(252, 2, 1), 0.0,0.0,0.0,0.0,0.0,-0.0 
(253, 1, 3), 0.0,-0.0,-0.0,-0.0,0.0,-0.0 
(253, 3, 1), 0.0,0.0,0.0,0.0,0.0,0.0 
(254, 4, 5), -0.0,-0.0,-0.0,-0.0,-0.0,0.0 
(254, 5, 4), 0.0,0.0,0.0,0.0,0.0,0.0 
(255, 4, 10), -0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
(255, 10, 4), 0.0,0.0,0.0,0.0,0.0,0.0 
(256, 6, 7), 0.0,0.0,0.0,0.0,0.0,0.0 
(256, 7, 6), 0.0,0.0,0.0,0.0,0.0,0.0 
(257, 6, 7), 0.0,0.0,0.0,0.0,0.0,0.0 
(257, 7, 6), 0.0,0.0,0.0,0.0,0.0,0.0 
(258, 7, 8), 0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
(258, 8, 7), 0.0,0.0,0.0,0.0,0.0,0.0 
(259, 7, 9), 0.0,0.0,0.0,0.0,0.0,0.0 
(259, 9, 7), 0.0,0.0,0.0,0.0,0.0,0.0 
(260, 7, 9), 0.0,0.0,0.0,0.0,0.0,0.0 
(260, 9, 7), 0.0,0.0,0.0,0.0,0.0,0.0 
(261, 11, 12), 0.0,-0.0,-1123.0,-2598.0,-2973.0,-1811.0 
(261, 12, 11), 0.0,0.0,1123.0,2598.0,2973.0,1811.0 
(262, 14, 15), 0.0,0.0,0.0,0.0,-146.0,-100.0 
(262, 15, 14), 0.0,0.0,0.0,0.0,144.0,99.0 
(263, 16, 17), 0.0,-0.0,-0.0,-0.0,-0.0,-0.0 
(263, 17, 16), 0.0,0.0,0.0,0.0,0.0,0.0 
(264, 29, 30), 0.0,-0.0,-158.0,0.0,4308.0,8715.0 
(264, 30, 29), 0.0,0.0,158.0,0.0,-4308.0,-8715.0 
(265, 31, 32), 0.0,0.0,0.0,0.0,0.0,0.0 
(265, 32, 31), 0.0,0.0,0.0,0.0,0.0,0.0 
(266, 33, 34), 0.0,0.0,-2791.0,-3600.0,-3600.0,-3600.0 
(266, 34, 33), 0.0,0.0,2791.0,3600.0,3600.0,3600.0 
(267, 35, 84), 0.0,0.0,0.0,0.0,0.0,0.0 
(267, 84, 35), 0.0,-0.0,-0.0,0.0,0.0,0.0 
(268, 37, 47), 0.0,0.0,0.0,0.0,2774.0,2681.0 
(268, 47, 37), 0.0,0.0,0.0,0.0,-2774.0,-2681.0 
(269, 38, 39), 0.0,-0.0,-243.0,-375.0,-375.0,-375.0 
(269, 39, 38), 0.0,0.0,243.0,375.0,375.0,375.0 
(270, 41, 42), 0.0,0.0,0.0,0.0,109.0,100.0 
(270, 42, 41), 0.0,0.0,0.0,0.0,-109.0,-100.0 
(271, 43, 44), 0.0,-0.0,-0.0,-0.0,-0.0,0.0 
(271, 44, 43), 0.0,0.0,0.0,0.0,0.0,0.0 
(272, 46, 47), 0.0,0.0,-22.0,-19.0,-53.0,-6.0 
(272, 47, 46), 0.0,0.0,21.0,19.0,53.0,6.0 
(273, 47, 48), 0.0,0.0,0.0,-0.0,-0.0,-0.0 
(273, 48, 47), 0.0,0.0,0.0,0.0,0.0,0.0 
(274, 50, 51), 0.0,0.0,0.0,0.0,0.0,0.0 
(274, 51, 50), 0.0,0.0,0.0,0.0,0.0,0.0 
(275, 50, 52), 0.0,0.0,0.0,0.0,0.0,0.0 
(275, 52, 50), 0.0,0.0,0.0,0.0,0.0,0.0 
(276, 50, 53), 0.0,0.0,0.0,0.0,0.0,0.0 
(276, 53, 50), 0.0,0.0,0.0,0.0,0.0,0.0 
(277, 50, 53), 0.0,0.0,0.0,0.0,0.0,0.0 
(277, 53, 50), 0.0,0.0,0.0,0.0,0.0,0.0 
(278, 54, 55), 0.0,0.0,0.0,0.0,0.0,-0.0 
(278, 55, 54), 0.0,0.0,0.0,0.0,0.0,0.0 
(279, 54, 55), 0.0,0.0,0.0,0.0,0.0,-0.0 
(279, 55, 54), 0.0,0.0,0.0,0.0,0.0,0.0 
(280, 59, 60), 0.0,0.0,0.0,0.0,538.0,501.0 
(280, 60, 59), 0.0,0.0,0.0,0.0,-538.0,-501.0 
(281, 62, 63), 0.0,0.0,0.0,0.0,-0.0,-0.0 
(281, 63, 62), 0.0,0.0,0.0,-0.0,-0.0,0.0 
(282, 64, 65), 0.0,0.0,0.0,-172.0,-100.0,284.0 
(282, 65, 64), 0.0,-0.0,-0.0,172.0,100.0,-284.0 
(283, 66, 67), 0.0,0.0,0.0,0.0,-160.0,-160.0 
(283, 67, 66), 0.0,0.0,0.0,0.0,160.0,160.0 
(284, 67, 68), 0.0,0.0,-55.0,-65.0,325.0,-75.0 
(284, 68, 67), 0.0,0.0,55.0,64.0,-325.0,74.0 
(285, 67, 68), 0.0,0.0,-87.0,-103.0,523.0,-118.0 
(285, 68, 67), 0.0,0.0,87.0,103.0,-523.0,118.0 
(286, 67, 69), 0.0,-0.0,142.0,100.0,-1076.0,-2252.0 
(286, 69, 67), 0.0,0.0,-142.0,-100.0,1076.0,2252.0 
(287, 70, 71), 0.0,0.0,0.0,0.0,-3137.0,-919.0 
(287, 71, 70), 0.0,0.0,0.0,0.0,3137.0,919.0 
(288, 74, 180), 0.0,0.0,0.0,0.0,0.0,0.0 
(288, 180, 74), 0.0,0.0,0.0,0.0,0.0,0.0 
(289, 75, 76), 0.0,0.0,-4384.0,-5831.0,-1963.0,100.0 
(289, 76, 75), 0.0,-0.0,4384.0,5831.0,1963.0,-100.0 
(290, 78, 79), 0.0,0.0,5929.0,11958.0,13646.0,10124.0 
(290, 79, 78), 0.0,-0.0,-5929.0,-11958.0,-13646.0,-10124.0 
(291, 83, 84), 0.0,0.0,0.0,0.0,0.0,0.0 
(291, 84, 83), 0.0,0.0,0.0,0.0,0.0,0.0 
(292, 101, 102), 0.0,-0.0,-0.0,0.0,0.0,-0.0 
(292, 102, 101), 0.0,0.0,0.0,0.0,0.0,0.0 
(293, 107, 108), 0.0,0.0,0.0,0.0,0.0,0.0 
(293, 108, 107), 0.0,0.0,0.0,0.0,0.0,0.0 
(294, 107, 108), 0.0,0.0,0.0,0.0,0.0,0.0 
(294, 108, 107), 0.0,0.0,0.0,0.0,0.0,0.0 
(295, 111, 112), 0.0,0.0,0.0,0.0,0.0,0.0 
(295, 112, 111), -0.0,-0.0,-0.0,0.0,-0.0,-0.0 
(296, 112, 113), 0.0,0.0,0.0,0.0,0.0,0.0 
(296, 113, 112), 0.0,0.0,-0.0,-0.0,0.0,-0.0 
(297, 115, 116), 0.0,0.0,0.0,0.0,0.0,0.0 
(297, 116, 115), -0.0,0.0,-0.0,-0.0,-0.0,-0.0 
(298, 116, 118), 0.0,0.0,0.0,0.0,0.0,0.0 
(298, 118, 116), 0.0,0.0,0.0,0.0,0.0,0.0 
(299, 117, 118), 0.0,0.0,0.0,0.0,0.0,0.0 
(299, 118, 117), 0.0,-0.0,-0.0,-0.0,-0.0,0.0 
(300, 118, 181), 0.0,0.0,0.0,0.0,0.0,0.0 
(300, 181, 118), 0.0,0.0,0.0,0.0,0.0,0.0 
(301, 137, 138), 0.0,-0.0,-131.0,-100.0,776.0,1653.0 
(301, 138, 137), -0.0,0.0,131.0,100.0,-776.0,-1653.0 
(302, 139, 140), 0.0,0.0,0.0,0.0,0.0,-163.0 
(302, 140, 139), -0.0,-0.0,-0.0,-0.0,-0.0,163.0 
(303, 143, 144), 0.0,0.0,-145.0,-100.0,1150.0,2400.0 
(303, 144, 143), -0.0,-0.0,145.0,100.0,-1150.0,-2400.0 
(304, 144, 145), 0.0,0.0,0.0,0.0,0.0,309.0 
(304, 145, 144), 0.0,0.0,0.0,0.0,0.0,-309.0 
(305, 146, 147), 0.0,0.0,-349.0,-1763.0,-3124.0,-3124.0 
(305, 147, 146), 0.0,-0.0,349.0,1763.0,3124.0,3124.0 
(306, 148, 149), 0.0,0.0,0.0,0.0,-137.0,-100.0 
(306, 149, 148), -0.0,-0.0,-0.0,0.0,137.0,100.0 
(307, 152, 153), 0.0,0.0,0.0,0.0,0.0,0.0 
(307, 153, 152), 0.0,0.0,0.0,0.0,0.0,0.0 
(308, 152, 153), 0.0,0.0,0.0,0.0,0.0,0.0 
(308, 153, 152), 0.0,0.0,0.0,0.0,0.0,0.0 
(309, 152, 153), 0.0,0.0,0.0,0.0,0.0,0.0 
(309, 153, 152), 0.0,0.0,0.0,0.0,0.0,0.0 
(310, 155, 156), 0.0,0.0,0.0,0.0,0.0,0.0 
(310, 156, 155), 0.0,0.0,0.0,0.0,0.0,0.0 
(311, 157, 158), 0.0,0.0,0.0,0.0,0.0,0.0 
(311, 158, 157), 0.0,0.0,0.0,0.0,0.0,0.0 
(312, 160, 161), 0.0,0.0,0.0,0.0,0.0,0.0 
(312, 161, 160), 0.0,0.0,0.0,0.0,0.0,0.0 
(313, 162, 163), 0.0,0.0,0.0,0.0,0.0,0.0 
(313, 163, 162), 0.0,0.0,0.0,0.0,0.0,0.0 
