Branch Index, From/To, To/From, 1, 2, 3, 4, 5
(184, 1069, 301), 0.0,0.0,0.0,0.0,0.0 
(185, 302, 1070), 0.0,0.0,0.0,0.0,0.0 
(185, 1070, 302), 0.0,0.0,0.0,0.0,0.0 
(186, 302, 1071), 0.0,0.0,0.0,0.0,0.0 
(186, 1071, 302), 0.0,0.0,0.0,0.0,0.0 
(187, 302, 1072), 0.0,0.0,0.0,0.0,0.0 
(187, 1072, 302), 0.0,0.0,0.0,0.0,0.0 
(188, 302, 1073), 0.0,0.0,0.0,0.0,0.0 
(188, 1073, 302), 0.0,0.0,0.0,0.0,0.0 
(189, 303, 324), 0.0,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,-1.0260529684766238 
(189, 324, 303), 0.0,0.0,0.0,0.0,1.026 
(190, 307, 1074), 0.0,0.0,0.0,0.0,0.0 
(190, 1074, 307), 0.0,0.0,0.0,0.0,0.0 
(191, 307, 1075), 0.0,0.0,0.0,0.0,0.0 
(191, 1075, 307), 0.0,0.0,0.0,0.0,0.0 
(192, 309, 311), 0.0,0.0,0.0,0.0,0.0 
(192, 311, 309), 0.0,0.0,0.0,0.0,0.0 
(193, 309, 312), -1.007,-1.0070000000000001,-1.007,-1.0069999999999997,-1.0070000000000001 
(193, 312, 309), 1.0070382666636102,1.0069753269001018,1.0074912936404297,1.0074847094206045,1.0075202342618366 
(194, 310, 311), 0.0,0.0,0.0,0.0,0.0 
(194, 311, 310), 0.0,0.0,0.0,0.0,0.0 
(195, 310, 312), -3.837999999999999,-4.355,-3.837999999999999,-4.058,-4.408000000000053 
(195, 312, 310), 3.8375856368686083,4.354602616684499,3.837338203090789,4.057342828200396,4.407344264394686 
(196, 313, 1076), 0.0,0.0,0.0,0.0,0.0 
(196, 1076, 313), 0.0,0.0,0.0,0.0,0.0 
(197, 314, 1077), 0.0,0.0,0.0,0.0,0.0 
(197, 1077, 314), 0.0,0.0,0.0,0.0,0.0 
(198, 315, 1078), 0.0,0.0,0.0,0.0,0.0 
(198, 1078, 315), 0.0,0.0,0.0,0.0,0.0 
(199, 315, 1079), 0.0,0.0,0.0,0.0,0.0 
(199, 1079, 315), 0.0,0.0,0.0,0.0,0.0 
(200, 315, 1080), 0.0,0.0,0.0,0.0,0.0 
(200, 1080, 315), 0.0,0.0,0.0,0.0,0.0 
(201, 315, 1081), 0.0,0.0,0.0,0.0,0.0 
(201, 1081, 315), 0.0,0.0,0.0,0.0,0.0 
(202, 315, 1082), 0.0,0.0,0.0,0.0,0.0 
(202, 1082, 315), 0.0,0.0,0.0,0.0,0.0 
(203, 315, 1083), 0.0,0.0,0.0,0.0,0.0 
(203, 1083, 315), 0.0,0.0,0.0,0.0,0.0 
(204, 315, 1084), 0.0,0.0,0.0,0.0,0.0 
(204, 1084, 315), 0.0,0.0,0.0,0.0,0.0 
(205, 315, 1085), 0.0,0.0,0.0,0.0,0.0 
(205, 1085, 315), 0.0,0.0,0.0,0.0,0.0 
(206, 316, 1086), 0.0,0.0,0.0,0.0,0.0 
(206, 1086, 316), 0.0,0.0,0.0,0.0,0.0 
(207, 318, 1087), 0.0,0.0,0.0,0.0,0.0 
(207, 1087, 318), 0.0,0.0,0.0,0.0,0.0 
(208, 321, 1088), 0.0,0.0,0.0,0.0,0.0 
(208, 1088, 321), 0.0,0.0,0.0,0.0,0.0 
(209, 322, 1089), 0.0,0.0,0.0,0.0,0.0 
(209, 1089, 322), 0.0,0.0,0.0,0.0,0.0 
(210, 322, 1090), 0.0,0.0,0.0,0.0,0.0 
(210, 1090, 322), 0.0,0.0,0.0,0.0,0.0 
(211, 322, 1091), 0.0,0.0,0.0,0.0,0.0 
(211, 1091, 322), 0.0,0.0,0.0,0.0,0.0 
(212, 322, 1092), 0.0,0.0,0.0,0.0,0.0 
(212, 1092, 322), 0.0,0.0,0.0,0.0,0.0 
(213, 322, 1093), 0.0,0.0,0.0,0.0,0.0 
(213, 1093, 322), 0.0,0.0,0.0,0.0,0.0 
(214, 322, 1094), 0.0,0.0,0.0,0.0,0.0 
(214, 1094, 322), 0.0,0.0,0.0,0.0,0.0 
(215, 323, 1095), 0.0,0.0,0.0,0.0,0.0 
(215, 1095, 323), 0.0,0.0,0.0,0.0,0.0 
(216, 323, 1096), 0.0,0.0,0.0,0.0,0.0 
(216, 1096, 323), 0.0,0.0,0.0,0.0,0.0 
